x,y
0.273118,0.670445
0.968462,0.217443
0.007750,0.941695
0.212657,0.504656
0.953380,0.126205
0.759539,0.922692
0.106373,0.039062
0.933883,0.480528
0.901106,0.150059
0.712077,0.947029
0.399110,0.821777
0.899853,0.236801
0.476928,0.795779
0.490986,0.534783
0.353243,0.729806
0.692594,0.599726
0.449854,0.658115
0.841636,0.457945
0.583563,0.104419
0.970827,0.532983
0.217360,0.725881
0.426712,0.295463
0.776846,0.388790
0.752236,0.711236
0.454998,0.479219
0.627168,0.835745
0.315647,0.544748
0.107483,0.797077
0.319860,0.572936
0.306808,0.635457
0.336044,0.966744
0.306315,0.787102
0.642281,0.121030
0.270589,0.198364
0.218206,0.254794
0.762261,0.426974
0.951723,0.210879
0.763158,0.706239
0.548997,0.552059
0.445507,0.072010
0.023544,0.077268
0.867648,0.349638
0.616820,0.942179
0.126474,0.970416
0.547705,0.463382
0.615903,0.935180
0.422621,0.893908
0.713001,0.078054
0.074082,0.972645
0.282029,0.293856
0.204734,0.059982
0.741901,0.141883
0.225373,0.499308
0.908640,0.800657
0.074867,0.328823
0.791357,0.095148
0.426821,0.664031
0.405096,0.004338
0.627159,0.550545
0.981366,0.143839
0.985392,0.601266
0.088854,0.381476
0.534126,0.796391
0.459104,0.620086
0.732787,0.774687
0.903510,0.985103
0.789000,0.616635
0.134832,0.042197
0.165999,0.035561
0.802402,0.273810
0.387797,0.612947
0.298072,0.782868
0.295590,0.745840
0.826315,0.865362
0.242468,0.821201
0.081724,0.177915
0.427461,0.184275
0.642642,0.971172
0.938269,0.036721
0.550049,0.675318
0.839546,0.428664
0.634930,0.643486
0.110082,0.815690
0.649884,0.276547
0.837977,0.455234
0.509070,0.218620
0.070271,0.802367
0.033831,0.369077
0.519107,0.860294
0.251831,0.788085
0.664745,0.288415
0.008480,0.072920
0.470739,0.635758
0.059503,0.442090
0.714032,0.633508
0.074764,0.514673
0.087583,0.731843
0.167513,0.165633
0.533352,0.847188
0.473252,0.344478
0.287993,0.936711
0.574147,0.343603
0.795608,0.571950
0.710079,0.305296
0.450692,0.913874
0.117412,0.062096
0.271614,0.096787
0.212550,0.707117
0.752366,0.302547
0.152486,0.431712
0.887718,0.219863
0.018541,0.944415
0.928282,0.209327
0.177128,0.488470
0.058894,0.651389
0.810424,0.342412
0.603537,0.358507
0.699613,0.416790
0.986088,0.415952
0.743284,0.387738
0.332262,0.837268
0.506010,0.597231
0.955530,0.764231
0.338974,0.749873
0.985888,0.468071
0.173356,0.893080
0.713016,0.167789
0.817804,0.692407
0.395725,0.978036
0.101699,0.422501
0.632704,0.941548
0.805424,0.201719
0.313508,0.502136
0.641800,0.256670
0.926648,0.320289
0.657289,0.244186
0.193361,0.175910
0.876114,0.133757
0.888732,0.218363
0.858378,0.874765
0.703530,0.008395
0.721798,0.377551
0.210880,0.560425
0.060668,0.624500
0.534953,0.196349
0.066461,0.123103
0.095694,0.873006
0.377797,0.402025
0.387772,0.963000
0.667870,0.329277
0.339494,0.265068
0.574807,0.543056
0.476436,0.405463
0.669497,0.348638
0.659509,0.539549
0.210314,0.362088
0.550612,0.920269
0.766390,0.732489
0.494264,0.825536
0.381410,0.061432
0.033150,0.468438
0.184500,0.126551
0.336246,0.540511
0.544600,0.695210
0.549393,0.144913
0.068779,0.879287
0.477500,0.648912
0.417952,0.944507
0.084929,0.112389
0.324218,0.727903
0.647695,0.537516
0.090090,0.220734
0.486595,0.841076
0.633222,0.246185
0.713958,0.345193
0.019610,0.743428
0.812598,0.220157
0.881930,0.118195
0.749464,0.427964
0.924101,0.255292
0.585856,0.143899
0.160635,0.021991
0.592491,0.582371
0.036095,0.670611
0.709622,0.379858
0.423136,0.305862
0.918519,0.496886
0.552046,0.386184
0.400104,0.499448
0.415564,0.116884
0.853393,0.419746
0.861885,0.664712
0.619584,0.713095
0.839502,0.344598
0.138145,0.724046
0.646451,0.731830
0.705547,0.831104
0.789074,0.324336
0.372156,0.797425
0.009808,0.101203
0.203317,0.409158
0.428502,0.135831
0.955939,0.987041
0.537352,0.357992
0.498533,0.964394
0.487982,0.354390
0.352615,0.317303
0.989064,0.973357
0.082652,0.840300
0.292430,0.242836
0.576299,0.897528
0.949451,0.262108
0.742707,0.724612
0.607782,0.146643
0.571664,0.594586
0.209205,0.738507
0.044206,0.629165
0.928340,0.285198
0.643547,0.401682
0.385258,0.124884
0.359283,0.844218
0.446789,0.683063
0.196993,0.424937
0.666716,0.269058
0.271576,0.953460
0.501070,0.847228
0.896250,0.432646
0.119854,0.619964
0.167441,0.705544
0.786122,0.758435
0.828872,0.403120
0.505142,0.398857
0.670863,0.394507
0.408492,0.261039
0.850063,0.800556
0.422952,0.170343
0.637771,0.821106
0.906530,0.807384
0.272691,0.538215
0.085592,0.506187
0.534210,0.597623
0.378412,0.394529
0.050209,0.513592
0.091731,0.188700
0.236274,0.850163
0.970772,0.574375
0.873271,0.471333
0.988961,0.508442
0.908005,0.395702
0.841395,0.692737
0.204897,0.210857
0.951702,0.829405
0.066784,0.845786
0.653137,0.334144
0.398986,0.779865
0.875956,0.934553
0.359033,0.218889
0.344503,0.416859
0.764085,0.463353
0.175987,0.683299
0.301563,0.585309
0.586201,0.170688
0.077365,0.600082
0.946313,0.205641
0.025057,0.513412
0.745798,0.224576
0.762685,0.669423
0.051579,0.779473
0.516167,0.678645
0.140364,0.903918
0.445133,0.039664
0.853324,0.806534
0.280259,0.182249
0.211195,0.035001
0.638999,0.820846
0.035857,0.908792
0.417009,0.644946
0.076949,0.513534
0.225278,0.772155
0.514115,0.225213
0.302845,0.234318
0.448355,0.033879
0.913787,0.510912
0.852796,0.463282
0.436808,0.798607
0.348008,0.661744
0.009404,0.212139
0.413707,0.298159
0.377757,0.650221
0.342674,0.021610
0.438570,0.389621
0.936778,0.837523
0.010083,0.034670
0.368713,0.226609
0.796507,0.919157
0.477150,0.113007
0.136900,0.920230
0.153140,0.022003
0.431683,0.980901
0.489751,0.618496
0.997269,0.833552
0.915047,0.162437
0.022774,0.615074
0.305160,0.396649
0.286407,0.630871
0.424266,0.733831
0.029202,0.337353
0.598735,0.045441
0.372619,0.962924
0.272900,0.178819
0.883058,0.753994
0.535779,0.644915
0.707149,0.428947
0.064588,0.128972
0.415036,0.538158
0.729932,0.382036
0.374987,0.954228
0.432165,0.396885
0.626106,0.753797
0.810434,0.904723
0.375568,0.225668
0.651860,0.354486
0.590207,0.254328
0.431524,0.942841
0.229710,0.742281
0.157143,0.104643
0.482832,0.459406
0.134873,0.166705
0.885742,0.167956
0.295964,0.276317
0.929287,0.131962
0.712598,0.112933
0.972918,0.121074
0.537934,0.611952
0.872090,0.355688
0.537201,0.207505
0.589010,0.134521
0.625109,0.142856
0.423522,0.017108
0.116168,0.669967
0.770221,0.275783
0.798497,0.239684
0.740804,0.876167
0.426734,0.556901
0.114535,0.702229
0.919743,0.850547
0.737192,0.630496
0.993423,0.715529
0.766427,0.527079
0.323226,0.624787
0.902032,0.849409
0.869207,0.502811
0.053481,0.497199
0.658267,0.469852
0.553640,0.757402
0.142575,0.334060
0.062567,0.906586
0.588139,0.826297
0.840604,0.013446
0.435617,0.953744
0.734496,0.312678
0.814244,0.427453
0.972146,0.770430
0.173638,0.737640
0.343357,0.531580
0.362025,0.276721
0.359461,0.226857
0.740977,0.387309
0.689908,0.380629
0.872304,0.209938
0.149559,0.025537
0.596348,0.232531
0.942010,0.173473
0.030734,0.745727
0.183712,0.457918
0.721969,0.888943
0.814881,0.513474
0.373249,0.748606
0.350475,0.543416
0.500724,0.707038
0.054014,0.865633
0.947907,0.457912
0.080954,0.683576
0.815505,0.757043
0.059867,0.683618
0.026652,0.222452
0.690924,0.573945
0.454580,0.640264
0.770403,0.477086
0.410728,0.914433
0.952101,0.118670
0.870810,0.732866
0.673752,0.232798
0.529711,0.043310
0.764899,0.055648
0.716721,0.814228
0.892676,0.656221
0.238564,0.968186
0.334080,0.089152
0.729773,0.411739
0.728595,0.768870
0.593362,0.396374
0.290601,0.945895
0.050294,0.090325
0.519141,0.438994
0.053854,0.479829
0.581343,0.906333
0.233186,0.269407
0.135465,0.739505
0.262039,0.912863
0.787626,0.952002
0.724900,0.691948
0.631671,0.964713
0.640858,0.995865
0.029806,0.394937
0.345672,0.737128
0.124627,0.935396
0.193825,0.433979
0.981896,0.215217
0.573706,0.456230
0.683967,0.649460
0.970184,0.253297
0.550681,0.173105
0.507905,0.628644
0.940810,0.736618
0.586903,0.689037
0.746235,0.325810
0.387943,0.390206
0.288244,0.047290
0.338022,0.323028
0.420423,0.671212
0.072930,0.551294
0.646871,0.267467
0.058276,0.401152
0.497541,0.581106
0.114614,0.182741
0.218066,0.056571
0.433601,0.794887
0.255782,0.932593
0.471728,0.205321
0.722545,0.051703
0.919449,0.494051
0.377115,0.312227
0.865743,0.640860
0.366134,0.238120
0.992082,0.813585
0.926496,0.077559
0.316873,0.561728
0.335232,0.293148
0.170293,0.781817
0.914240,0.288273
0.940766,0.598182
0.358826,0.459896
0.925298,0.642055
0.403394,0.389201
0.825197,0.104402
0.433826,0.723629
0.602411,0.827303
0.066457,0.445464
0.471929,0.451715
0.699420,0.452292
0.217263,0.625409
0.529886,0.533838
0.194649,0.853134
0.847864,0.368935
0.668071,0.776412
0.659502,0.672977
0.885429,0.040441
0.115774,0.830758
0.639424,0.489281
0.180255,0.468593
0.623446,0.606554
0.216019,0.218270
0.441771,0.267017
0.703941,0.963076
0.719235,0.411189
0.401301,0.911254
0.052200,0.908436
0.453103,0.222429
0.790650,0.309662
0.611406,0.493333
0.058823,0.276964
0.121472,0.908935
0.284360,0.249186
0.750008,0.920874
0.743818,0.928701
0.400197,0.342693
0.574210,0.609481
0.583525,0.015243
0.877595,0.257403
0.955565,0.550611
0.696108,0.322557
0.509913,0.729008
0.252134,0.929836
0.966118,0.030189
0.255987,0.551709
0.495162,0.284602
0.820812,0.628918
0.226156,0.161554
0.825392,0.950208
0.037848,0.579943
0.913096,0.447350
0.912589,0.478656
0.031612,0.481451
0.497116,0.910608
0.775871,0.395523
0.512533,0.428194
0.269279,0.410496
0.871340,0.909940
0.959470,0.147127
0.079517,0.187145
0.708820,0.580713
0.521524,0.548139
0.163678,0.699928
0.637079,0.967221
0.723213,0.691278
0.534397,0.609224
0.110376,0.462548
0.106593,0.132194
0.966309,0.597515
0.058874,0.733017
0.046958,0.551206
0.189622,0.789395
0.572616,0.357461
0.855089,0.536095
0.519329,0.917323
0.761047,0.240151
0.489255,0.266897
0.777377,0.606728
0.307767,0.666881
0.636572,0.708255
0.088074,0.155569
0.341518,0.181364
0.641621,0.441035
0.360535,0.566428
0.030589,0.387796
0.314940,0.036215
0.992699,0.482212
0.888137,0.520555
0.863966,0.740220
0.112853,0.377637
0.667369,0.838417
0.634949,0.157130
0.133599,0.364874
0.804803,0.098897
0.810913,0.457791
0.833614,0.882083
0.631728,0.180215
0.089869,0.261905
0.598569,0.392461
0.841860,0.648313
0.843960,0.137230
0.724893,0.808419
0.656713,0.611435
0.392648,0.555938
0.340155,0.461778
0.144719,0.510771
0.360614,0.578709
0.193857,0.444458
0.306058,0.938363
0.616772,0.791485
0.432242,0.428285
0.698552,0.042483
0.621101,0.794094
0.308421,0.233500
0.236504,0.173418
0.878483,0.063787
0.327543,0.631635
0.352382,0.319589
0.194281,0.293461
0.554859,0.587342
0.812855,0.491037
0.572057,0.178530
0.095386,0.734275
0.671069,0.047435
0.750479,0.268808
0.881051,0.172446
0.725612,0.572273
0.227694,0.319048
0.372923,0.512115
0.563479,0.627646
0.697978,0.437598
0.694246,0.008031
0.046562,0.622203
0.020489,0.253690
0.902339,0.568991
0.790455,0.725336
0.085238,0.362509
0.897072,0.166950
0.119937,0.555748
0.243976,0.870249
0.827343,0.168386
0.037023,0.540188
0.722947,0.261617
0.883459,0.107790
0.793903,0.431530
0.697044,0.476160
0.896961,0.414468
0.511166,0.917532
0.982637,0.492912
0.186548,0.914621
0.106983,0.981546
0.620875,0.194607
0.346142,0.496655
0.362978,0.459364
0.061142,0.621075
0.332334,0.920896
0.761570,0.381735
0.436337,0.494073
0.614477,0.322237
0.560415,0.389372
0.774821,0.275978
0.863292,0.655453
0.660493,0.366510
0.601033,0.640383
0.886859,0.772334
0.558302,0.967962
0.738485,0.163234
0.166944,0.109485
0.683129,0.542090
0.540597,0.711752
0.142894,0.857383
0.614711,0.917108
0.229120,0.057306
0.367698,0.819997
0.369159,0.970900
0.206748,0.096878
0.205632,0.073268
0.792848,0.860687
0.433859,0.328328
0.512975,0.316942
0.134601,0.051786
0.313050,0.832074
0.221356,0.451585
0.934344,0.870234
0.003315,0.442199
0.615163,0.138753
0.336741,0.198931
0.040506,0.545504
0.285586,0.435096
0.360621,0.637178
0.340785,0.558683
0.775713,0.520177
0.646103,0.560046
0.419756,0.098650
0.925450,0.883573
0.391083,0.048180
0.977828,0.688617
0.911002,0.168060
0.175379,0.819880
0.061449,0.147907
0.324415,0.683563
0.313357,0.625330
0.916401,0.360168
0.202249,0.174662
0.762545,0.523056
0.827899,0.109624
0.133363,0.597087
0.650231,0.737289
0.141513,0.054267
0.841781,0.056691
0.965327,0.029181
0.127821,0.938539
0.927192,0.021802
0.160762,0.094249
0.867546,0.195473
0.269295,0.175709
0.918187,0.596322
0.839309,0.817729
0.930958,0.036712
0.861446,0.190467
0.593457,0.828279
0.794414,0.734849
0.418290,0.422604
0.499745,0.563756
0.501984,0.312289
0.653992,0.473382
0.567401,0.771272
0.458124,0.487520
0.810906,0.576281
0.579145,0.655796
0.827494,0.816125
0.882779,0.720246
0.422988,0.685617
0.555551,0.335028
0.743933,0.511011
0.037100,0.293802
0.369100,0.818520
0.044361,0.773247
0.268777,0.539130
0.364287,0.749737
0.862231,0.017839
0.267174,0.428262
0.786869,0.732380
0.920086,0.569347
0.357328,0.518423
0.264262,0.188948
0.340318,0.149891
0.926188,0.738802
0.841362,0.489902
0.090000,0.602419
0.014693,0.120052
0.909463,0.370718
0.945706,0.958492
0.143167,0.190139
0.480106,0.512052
0.990436,0.349010
0.528330,0.240248
0.779389,0.331411
0.994813,0.696065
0.915629,0.345737
0.184065,0.203880
0.514327,0.539074
0.328533,0.434634
0.286725,0.170437
0.882176,0.366764
0.757569,0.868548
0.485070,0.649177
0.253744,0.415483
0.617502,0.362736
0.627562,0.096856
0.903753,0.596649
0.423167,0.403575
0.856748,0.226685
0.774994,0.858582
0.901651,0.673242
0.178606,0.081610
0.857121,0.706218
0.628625,0.172043
0.125319,0.880184
0.775821,0.967161
0.276620,0.083984
0.880933,0.739249
0.783995,0.147714
0.200365,0.348947
0.529851,0.810459
0.495449,0.431429
0.433562,0.896863
0.882578,0.276237
0.129118,0.655913
0.125888,0.019902
0.326645,0.298377
0.110655,0.191436
0.044562,0.788732
0.356347,0.139367
0.611201,0.717049
0.134968,0.874827
0.820796,0.033185
0.634286,0.591206
0.183411,0.812263
0.985316,0.717071
0.620242,0.464200
0.149093,0.024246
0.374810,0.021321
0.298938,0.484519
0.690939,0.423829
0.288376,0.910368
0.730980,0.637967
0.196013,0.718246
0.379326,0.548655
0.714912,0.077140
0.665074,0.366435
0.857464,0.062902
0.026959,0.463899
0.721812,0.176240
0.283643,0.671921
0.914424,0.899385
0.189920,0.046108
0.934234,0.520401
0.087444,0.229863
0.082978,0.780772
0.674433,0.589023
0.790114,0.393357
0.245994,0.982609
0.127014,0.593430
0.548251,0.958813
0.584963,0.844285
0.975999,0.437138
0.122146,0.594266
0.912035,0.640956
0.201101,0.182817
0.383749,0.120079
0.086812,0.538068
0.168013,0.051119
0.119025,0.245674
0.255732,0.149046
0.028364,0.923431
0.791754,0.819741
0.298681,0.026612
0.797725,0.480429
0.623728,0.315015
0.417712,0.202837
0.181617,0.400177
0.646035,0.101078
0.383577,0.545133
0.795086,0.588257
0.741496,0.143149
0.697818,0.850948
0.752247,0.846282
0.865342,0.856847
0.109424,0.098932
0.056298,0.140254
0.039097,0.838086
0.960480,0.321481
0.874032,0.783426
0.791185,0.472216
0.107646,0.192821
0.698144,0.273325
0.589219,0.338256
0.401753,0.984711
0.891899,0.228800
0.563975,0.630060
0.387008,0.302820
0.484264,0.156576
0.125240,0.333846
0.991109,0.252672
0.464804,0.069704
0.381980,0.552546
0.898927,0.328076
0.855901,0.786254
0.102366,0.711060
0.256945,0.208117
0.857847,0.973185
0.489449,0.478255
0.296342,0.911843
0.437615,0.214581
0.498977,0.477138
0.844537,0.533142
0.257895,0.320515
0.654080,0.387774
0.700902,0.639112
0.608320,0.168501
0.172230,0.920204
0.664743,0.566961
0.327687,0.528476
0.335130,0.434858
0.188481,0.604140
0.631425,0.041866
0.551977,0.129401
0.495335,0.901181
0.027992,0.941688
0.069765,0.201246
0.938363,0.920158
0.670406,0.189334
0.260603,0.335536
0.585539,0.971331
0.978728,0.180765
0.115072,0.665437
0.207701,0.815909
0.261650,0.495048
0.343747,0.591245
0.977343,0.537402
0.197795,0.614158
0.600339,0.793832
0.748833,0.090903
0.649138,0.790253
0.057586,0.722197
0.951205,0.969925
0.639472,0.655233
0.188147,0.903271
0.998991,0.788317
0.857677,0.944072
0.981708,0.967067
0.656012,0.182577
0.755648,0.921090
0.712335,0.111720
0.527624,0.675916
0.648251,0.697003
0.298586,0.219794
0.490449,0.063194
0.348697,0.124826
0.834144,0.416812
0.850431,0.805098
0.403094,0.477690
0.451433,0.587782
0.395312,0.439217
0.366560,0.246303
0.416176,0.361535
0.211860,0.053317
0.553006,0.937477
0.994709,0.222668
0.067926,0.511610
0.940174,0.690654
0.219185,0.235978
0.971579,0.742474
0.296121,0.303881
0.858563,0.163056
0.735897,0.684647
0.946677,0.153926
0.206347,0.407492
0.749614,0.569407
0.866678,0.143055
0.827345,0.230226
0.486518,0.034511
0.624378,0.077529
0.991292,0.330073
0.276069,0.047606
0.839598,0.194221
0.784164,0.046690
0.456546,0.756698
0.777230,0.755830
0.088547,0.630411
0.897195,0.856461
0.345216,0.849665
0.993716,0.570935
0.276932,0.720528
0.158135,0.139809
0.624912,0.803158
0.411043,0.323543
0.017690,0.738336
0.350782,0.002998
0.095178,0.603321
0.084076,0.944548
0.820921,0.866691
0.974737,0.310841
0.638362,0.740375
0.065877,0.722362
0.378428,0.992152
0.583210,0.726963
0.823432,0.558961
0.290259,0.067724
0.316959,0.431991
0.224795,0.185642
0.424676,0.604325
0.507516,0.452546
0.378617,0.858152
0.472351,0.467572
0.477475,0.566657
0.386686,0.315901
0.426651,0.358279
0.616876,0.040408
0.108932,0.695093
0.796098,0.493659
0.665635,0.349152
0.210327,0.505061
0.969818,0.480212
0.602291,0.276030
0.934391,0.816157
0.465068,0.358600
0.098957,0.099060
0.828006,0.862306
0.850528,0.303129
0.324136,0.336639
0.841748,0.753832
0.649939,0.302233
0.093116,0.298162
0.350091,0.213049
0.956669,0.178908
0.684595,0.640595
0.559140,0.921758
0.117718,0.518958
0.380908,0.713341
0.826104,0.324642
0.547252,0.287725
0.690060,0.020990
0.274688,0.529441
0.843933,0.113301
0.803112,0.213986
0.438040,0.664628
0.920157,0.090205
0.014354,0.235722
0.357453,0.291442
0.208073,0.361257
0.491423,0.892571
0.949246,0.048744
0.762565,0.076232
0.599327,0.125254
0.794599,0.398144
0.448549,0.344417
0.705983,0.135042
0.301473,0.356989
0.667791,0.176215
0.112338,0.463115
0.397089,0.554148
0.146637,0.305010
0.630577,0.113585
0.331777,0.984046
0.443052,0.539491
0.311272,0.947217
0.414312,0.269033
0.819793,0.356552
0.330007,0.551486
0.327188,0.121221
0.019111,0.790779
0.460539,0.712120
0.946599,0.823666
0.718554,0.595017
0.517146,0.806491
0.081782,0.421448
0.366839,0.230595
0.726560,0.990315
0.353755,0.060608
0.965638,0.779992
0.599600,0.323618
0.771911,0.496412
0.545304,0.748508
0.193433,0.857124
0.324480,0.552679
0.452902,0.916980
0.316818,0.448238
0.064971,0.231858
0.278162,0.748783
0.854390,0.300667
0.601960,0.954529
0.699239,0.951447
0.197076,0.446874
0.944771,0.532495
0.475166,0.909504
0.339265,0.080965
0.197308,0.055694
0.088392,0.749070
0.825399,0.261509
0.629082,0.146610
0.790558,0.616260
0.478311,0.102061
0.117627,0.512427
0.347949,0.396194
0.315485,0.200586
0.671263,0.871755
0.136760,0.366515
0.844277,0.278349
0.790425,0.791822
0.877105,0.248403
0.680527,0.215032
0.351833,0.858599
0.295154,0.407900
0.634725,0.111861
0.708674,0.285994
0.249206,0.499488
0.903022,0.710033
0.595574,0.028069
0.275505,0.959978
0.388115,0.620707
0.152470,0.098101
0.478407,0.330988
0.409892,0.348882
0.626697,0.194542
0.118136,0.528061
0.462019,0.820976
0.717052,0.811760
0.695889,0.019686
0.233684,0.308359
0.134729,0.955591
0.585171,0.386123
0.414245,0.466722
0.128283,0.033100
0.508334,0.412838
0.974011,0.904649
0.971496,0.140549
0.942514,0.450682
0.426398,0.349672
0.798595,0.063356
0.550385,0.869759
0.569555,0.036902
0.724235,0.291448
0.817871,0.426360
0.702959,0.605939
0.748309,0.461669
0.979329,0.326578
0.841967,0.415304
0.838760,0.953833
0.448804,0.364339
0.335945,0.417224
0.210336,0.364972
0.557635,0.185343
0.776132,0.537520
0.500006,0.617761
0.055629,0.073299
0.493200,0.657995
0.078791,0.262453
0.932351,0.897043
0.652389,0.251213
0.940571,0.427273
0.685757,0.949784
0.764852,0.520708
0.345602,0.596384
0.472091,0.775564
0.898634,0.886264
0.208127,0.134642
0.147742,0.802978
0.274586,0.935869
0.779066,0.794551
0.533162,0.865141
0.848318,0.082713
0.474445,0.915924
0.315147,0.428618
0.819063,0.949316
0.680246,0.756039
0.403552,0.364240
0.704501,0.160610
0.901921,0.050444
0.752149,0.375909
0.853777,0.663159
0.210152,0.090677
0.798074,0.395426
0.861380,0.079690
0.324017,0.642431
0.851979,0.872321
0.489280,0.691424
0.929712,0.971170
0.613492,0.306098
0.404946,0.415956
0.243731,0.064468
0.210028,0.641696
0.450649,0.924576
0.815349,0.313227
0.967848,0.578883
0.718363,0.803086
0.237516,0.913321
0.911362,0.047090
0.314128,0.779108
0.116140,0.624976
0.425232,0.956842
0.509940,0.894968
0.661822,0.439003
0.923066,0.291298
0.729985,0.286332
0.736709,0.964328
0.405355,0.958682
0.645938,0.864193
0.866319,0.467380
0.214204,0.832135
0.049219,0.923627
0.683054,0.305617
0.868468,0.597174
0.337552,0.200631
0.375254,0.440707
0.809340,0.774771
0.394744,0.323301
0.711221,0.080883
0.790460,0.646617
0.368334,0.554236
0.953430,0.125844
0.502464,0.337582
0.050276,0.168520
0.204854,0.941185
0.647133,0.417127
0.756225,0.666826
0.309019,0.429896
0.972429,0.185580
0.035960,0.274887
0.360940,0.380965
0.729591,0.159950
0.191706,0.122712
0.513519,0.868449
0.196777,0.307076
0.529534,0.552316
0.854776,0.475791
0.668008,0.326515
0.830889,0.729696
0.529909,0.003543
0.635425,0.135592
0.404127,0.365188
0.830873,0.729756
0.848899,0.772396
0.894012,0.879779
0.063860,0.220863
0.261069,0.789538
0.432271,0.449216
0.911176,0.965755
0.345624,0.146875
0.253674,0.904376
0.700645,0.093585
0.353944,0.369624
0.450203,0.177272
0.074605,0.979970
0.183764,0.693252
0.116826,0.588896
0.095253,0.923925
0.305086,0.934985
0.692922,0.184851
0.815659,0.774146
0.461287,0.065083
0.566210,0.880031
0.510748,0.490918
0.847440,0.864385
0.640978,0.090937
0.734096,0.348736
0.186735,0.083327
0.684461,0.619090
0.262721,0.777976
0.613232,0.450008
0.490227,0.712558
0.029159,0.560306
0.644741,0.288050
0.529073,0.373160
0.538394,0.336409
0.048789,0.364975
0.386931,0.640391
0.891434,0.883098
0.180655,0.746967
0.751111,0.802341
0.835048,0.505726
0.118653,0.036035
0.583627,0.805438
0.666532,0.864736
0.584114,0.297333
0.268070,0.037843
0.005034,0.295017
0.632184,0.644936
0.634278,0.155700
0.359877,0.031693
0.494090,0.138404
0.184521,0.887824
0.804490,0.096798
0.791914,0.991920
0.810831,0.568390
0.770916,0.673898
0.035757,0.881871
0.684758,0.660399
0.682253,0.353370
0.477587,0.259580
0.632511,0.774564
0.309051,0.618286
0.056203,0.938058
0.278947,0.716051
0.122128,0.306429
0.867418,0.614702
0.398899,0.043886
0.517097,0.171777
0.109919,0.291273
0.160831,0.928171
0.827769,0.910681
0.575565,0.855546
0.793444,0.264549
0.508753,0.440215
0.604977,0.968429
0.730790,0.256339
0.726845,0.000815
0.865460,0.781122
0.017815,0.139500
0.484076,0.131708
0.452717,0.322519
0.744197,0.844861
0.403676,0.233287
0.019284,0.501721
0.536600,0.144514
0.431650,0.343442
0.339255,0.440043
0.243246,0.847878
0.263697,0.724290
0.360523,0.861547
0.718432,0.061730
0.108076,0.450692
0.286941,0.133937
0.221769,0.154611
0.155174,0.721319
0.301125,0.611870
0.058133,0.038804
0.428046,0.433300
0.280803,0.451025
0.970982,0.847062
0.640240,0.416033
0.195201,0.718010
0.427912,0.406965
0.605335,0.683535
0.192318,0.933845
0.590849,0.932315
0.017075,0.687683
0.355974,0.147460
0.663406,0.530376
0.340243,0.793146
0.287018,0.584528
0.384079,0.332888
0.632810,0.834795
0.791121,0.920005
0.274718,0.769580
0.751529,0.920655
0.190847,0.933265
0.630202,0.569689
0.385112,0.206740
0.331213,0.542441
0.181730,0.894667
0.480686,0.207845
0.577456,0.791993
0.383720,0.254250
0.406248,0.674171
0.073068,0.727111
0.315810,0.456452
0.026337,0.626770
0.272605,0.812797
0.894172,0.557669
0.600501,0.629265
0.491654,0.816166
0.578376,0.080672
0.416114,0.975696
0.330934,0.736579
0.531487,0.501610
0.744665,0.579595
0.713544,0.247651
0.843978,0.070201
0.478407,0.248637
0.787665,0.532035
0.917309,0.137854
0.984959,0.963075
0.071990,0.293696
0.783983,0.987509
0.835719,0.359613
0.598906,0.338550
0.147746,0.175215
0.427455,0.565936
0.172005,0.779586
0.300542,0.723588
0.273920,0.912150
0.711233,0.971362
0.173535,0.524190
0.103088,0.647644
0.769496,0.841263
0.167706,0.680553
0.984870,0.139790
0.621519,0.036266
0.428856,0.393057
0.037680,0.247698
0.763378,0.585155
0.582768,0.936294
0.221373,0.811109
0.548452,0.378306
0.788120,0.805401
0.703729,0.046739
0.791363,0.388476
0.070676,0.936419
0.945573,0.160991
0.593940,0.713068
0.037344,0.749708
0.408198,0.033383
0.934472,0.015784
0.105484,0.345864
0.433180,0.106094
0.615231,0.218931
0.767933,0.224338
0.156237,0.614410
0.234586,0.648528
0.242154,0.526953
0.511965,0.292162
0.095603,0.313680
0.708071,0.159883
0.250723,0.673111
0.312830,0.798659
0.375424,0.376018
0.599676,0.757360
0.411513,0.506981
0.786168,0.490144
0.884918,0.214108
0.629622,0.501931
0.432920,0.416157
0.715438,0.598507
0.989389,0.931017
0.293655,0.554660
0.965353,0.760269
0.877067,0.054822
0.095136,0.591458
0.217956,0.302456
0.232886,0.517325
0.172385,0.593960
0.910831,0.738643
0.389762,0.308875
0.297351,0.177558
0.838375,0.173576
0.412461,0.514013
0.693147,0.865377
0.877885,0.405895
0.484260,0.855624
0.368086,0.778817
0.462700,0.367802
0.595238,0.355603
0.406010,0.690237
0.935297,0.636708
0.026356,0.170729
0.182322,0.191692
0.773877,0.076141
0.961301,0.156110
0.408793,0.224700
0.348730,0.241413
0.448151,0.758607
0.721476,0.162783
0.620804,0.618242
0.559384,0.100779
0.455139,0.921349
0.891130,0.889473
0.267277,0.490853
0.266200,0.681725
0.159666,0.164123
0.295306,0.168161
0.347597,0.457801
0.363371,0.116118
0.554300,0.330633
0.275611,0.978731
0.592390,0.645732
0.207032,0.069302
0.377279,0.911293
0.187505,0.045249
0.532615,0.745364
0.133523,0.041229
0.676738,0.045561
0.927876,0.940405
0.510708,0.199136
0.611156,0.670769
0.384043,0.936374
0.875125,0.715633
